recommendationid,steamid,num_games_owned,num_reviews,playtime_forever,playtime_last_two_weeks,playtime_at_review,deck_playtime_at_review,last_played,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,developer_response,timestamp_dev_responded,primarily_steam_deck
173971178,76561198157378908,0,4,2329,0,1894,,1725377771,tchinese,"我叫你快跑，但王跑得比你還快

破台了，打完尾王真的是爛的不可思議也沒有結局的感覺

糞遊",1725183141,1725295657,False,3,0,0.554517149925231934,0,True,False,False,,,False
173926916,76561198321393913,119,11,2758,0,2355,,1725408201,english,"Having almost 100%'d the first game, I wanted to wait until I beat this game to give a review. I can now say that I've done so. TL;DR, Salt and Sacrifice is a devolution compared to its predecessor. While the core mechanics behind combat, boss fights, and metroidvania style exploration are the same, almost everything that was changed did so for the worse. I cannot recommend Salt and Sacrifice in good faith, when you instead have the option to play Salt and Sanctuary.

     1. Areas are less interconnected, as you travel to them through a central portal rather than finding them through exploration. Exploration within these areas is also typically rewarded with shortcuts that become obsolete due to the fact that you can teleport between beacons.
     2. Combat is less fluid and clunkier, especially with ranged weapons, which had their ability to combo and parry removed. Just holding them out will also make your character a sitting duck. Spells are now tied to weapons instead of being mixed and matched at user discretion, staves are mostly useless since almost all of their spells can be found on better weapon types. Despite the relatively complex movesets that each melee weapon has, I almost always did nothing but spam running attacks.
     3. There are fewer equipment options. Pistols no longer exist, axes have been scattered across multiple weapon types, and parrying and tower shields went the way of the dodo. The game places a heavy focus on having the right element to attack enemies, but not only does the bestiary not inform you of their weaknesses, many weapon categories also completely lack about half of the available damage types.
     4. The mages are the main enemy of the game, which you'll be fighting once about every 5-15 minutes, and which are required for both exploration and equipment progression. The mages also universally have the most frustrating designs and movesets in the game, which is especially baffling since the non-respawning bosses still have the same tight and exhilarating gameplay of the first game's bossfights.
     5. Almost the entire story is hastily crammed into the last area of the game, and told to you by a few nameless NPCs. The final boss is a nobody who you've never met or been told about before. The endings are devoid of a clear meaning. The NPC which gives you advice on progression throughout the game also mysteriously disappears at some point in the latter half and never comes back, which is acknowledged by no one.
     6. The sense of allegiance and progression that the different factions had in Sanctuary is gone. All factions in Sacrifice are built around a completely dead multiplayer, and the only other way to progress through them is to mindlessly grind even more mages, as if you hadn't been swamped enough by their presence.",1725134570,1725207151,False,48,0,0.795220673084259033,0,True,False,False,,,False
173989389,76561199706940575,61,11,29116,158,6207,,1775750358,schinese,盐2过了这么久已经可以玩了，可以买,1725198821,1725198821,True,0,0,0.5,0,True,False,False,,,False
173953612,76561198346801479,0,2,1303,0,1303,,1702801876,japanese,"ボスが逃げることが本当ストレス
ボス戦中に攻撃にぶっ飛ばされて落下死したこともしばしば
前作すきだからがっかりしたなー",1725164800,1725164800,False,5,0,0.60000002384185791,0,True,False,False,,,False
173908093,76561198798836564,176,29,1491,0,1491,,1720849877,schinese,"平庸的续作，失败的尝试。

地图设计没有一代精巧。许多地方用狩猎法师的数量作为门槛卡玩家，我认为这是一种偷懒的做法。一个表现就是：一代的速通早期各种思路百花齐放，速通玩家可以选择获取不同的道具用不同的方式进入关键场所。这代的速通大伙儿都在老老实实锤法师。。

游戏性方面，新设计的狩猎法师系统总结就是无聊。经过一年多的更新与优化，狩猎法师已经不像当年一样折磨人，并没有太大难度。然而治标不治本，没有解决这个系统的根本问题：收益（材料很快就会大量溢出）、挑战性、趣味性是一点不沾，玩家却不得不玩。

其实真的没有早期差评说得那么差，但是确实也不值得花几十个小时玩它。",1725118925,1725118925,False,0,1,0.5,0,True,False,False,,,False
173799045,76561198299083996,126,19,1398,0,578,,1738604510,russian,"Either some big streamer guy going to play this and sales skyrocket
Or 5 years from now we'll get a 1 mil views video calling this a hidden gem",1725019814,1725019814,True,3,1,0.534087002277374268,0,False,False,False,,,False
173666760,76561198093920269,3008,132,299,0,299,,1699653271,english,"A worthy successor to Salt and Sanctuary.
People hating on game are immature and incompetent.
Better to listen them not.
Pretty sure they try to play this game like Salt and Sanctuary, but this is already a mistake.
For example they ignore new core mechanic - a perfect block. 
Yes, just like in Sekiro, for example.
You can perfect block ANYTHING in this game into submission. (even traps, colossal maces of a deadly cyclops or dragon's breath!)
So if something kills you - you can blame only yourself for not being good enough, not a game.
Sure, this game is different from Salt and Sanctuary, but this IS a different game. Duh.
If you wanna play Salt and Sanctuary - go and play it. Quite whining about Sacrifice not being Sanctuary.
Everyone else - good day to you. And definetely TRY this game, please. It's totally worth it.
P.S. Yeah, i have pretty small hours count on Steam, because initially game was EGS exclusive, before anyone ""smart"" enough starts blabbing around.",1724889787,1724889787,True,4,2,0.441011667251586914,2,True,False,False,,,False
173594426,76561197974785499,0,115,631,0,500,,1725599076,english,"It's a fun soul-like,

I have not played the first game so I can't compare but judging this game only I say it is great.
I only played co-op and enjoyed the experience. The character design and general aesthetic of the game is well done, the gameplay is decent and the overall progression seems to be well balanced.",1724822205,1724822205,True,2,0,0.5,0,True,False,False,,,False
173411981,76561197985704895,0,15,1594,0,1155,,1724819377,english,"Highly recommended for souls players, especially for a co-op experience

Pros:
Dark Souls - like (heavily), Seamless co-op. 2D (Metroidvania-ish). Engaging story and immersive mechanics. 

Cons:
Some of the combat can be janky. Some bosses/mobs can knock you around non-stop if you don't know what you're doing. Boss fights in small areas don't make for much strategy

",1724655001,1724655001,True,4,0,0.532814204692840576,2,True,False,False,,,False
173370992,76561198097707317,0,42,3227,0,3227,,1724353344,english,Spent way more time chasing down mages and getting chained by their minions than actually fighting them.,1724611684,1724611684,False,7,1,0.515946745872497559,0,True,False,False,,,False
173286088,76561199178307046,72,6,3963,0,3182,,1772227440,english,FUN,1724553990,1724553990,True,1,0,0.5,0,True,False,False,,,False
173257728,76561198043578622,529,29,2714,0,2268,,1729637409,russian,"Its just not fun.

I bought this game at release in EGS and once again on steam later, to see if devs improved anything. And they did! The game is in extremely playable state, compared to horrorshow that was EGS release. 

Unfortunately, the game remains a frustrating mess, a total rebalance could've helped, maybe, but it didn't happened. If you plan on checking it out, make sure to do so in co-op, the solo experience in this game is miserable. 

Good luck to developers for their next project, hopefully it will be better than this one.",1724526298,1724526298,False,1,0,0.528985500335693359,0,False,False,False,,,False
173210471,76561198143527103,801,46,186,0,186,,1724443069,english,"I wanted to like this game. I *expected* to like this game but despite pushing through my initial dislike, I honestly grew to hate it. Everything about this game seems hostile to your enjoyment. So much so that I started to question if I was misremembering how much I enjoyed the first game. 

The level design is terrible. The combat is simplistic and bland. The levelling structure is weird and unsatisfying. The weapons are boring. The bosses are samey and limited in design. The main gameplay loop of chasing down said bosses as they teleport around the level is just a huge chore. The knockback and juggling on hit is such a bizarre instance of game design, it all just leaves me scratching my head. Poise of enemies seemed inconsistent and unpredictable and stamina was tuned in a way that killed the pace of fights. Maybe I could've steered my build in a way to mitigate these annoyances but honestly, the game didn't give me enough to ever care to try.

I'm fine with trying something new but not if it sucks every last drop of fun out of the game. What a disappointment.",1724501066,1724501066,False,14,1,0.624872505664825439,0,True,False,False,,,False
151744387,76561198375984538,216,7,1481,0,1481,,1699953339,koreana,걍 똥겜,1700888843,1724325351,False,0,0,0.493601441383361816,0,True,False,False,,,False
172854679,76561199162979042,0,145,1366,0,1337,,1724288437,schinese,"还可以，没有想象中的那么粪，相对于初版时还是改了很多东西感觉。
1. 法师追追乐现在有了方向指示
2. 不会被浮空一套连死了
3. 部分以前的存档点可以传送了，不用跑365里路🏃

但是DLC做的还真是一坨💩啊，就说这个四圣，虽然我是拿剑杖的追踪法术打得相对快，但是这么大的地图，目标只有一丁点大永远悬浮在空中，我不敢想玩近战的朋友们要怎么打。然后原初受印人更是一条疯狗😨，本来本体优化的已经能玩了，非要搞这一出，很难理解制作团队在想什么。",1724255536,1724288492,True,0,0,0.5,0,True,False,False,,,False
172469109,76561198049545047,173,4,1481,0,256,256.0,1724990237,english,It's a good game! I prefer the classical dark soul style type of game but I like what they did with this game. IMO it's a very fun to play through the hole game in coop. I like this kind of coop better than the dark souls since you can play the entire game in coop without having to summon your friend all the time and kill every bosses twice.,1724087496,1724087496,True,3,0,0.525487422943115234,0,True,False,False,,,True
172451245,76561198861464056,0,1,3729,0,2797,,1725113654,english,"fun game and good experience if you coop with another friend. but no more than 2. 
need add support for three/4 player coop, without invasion. 
invasion is seriously bringing the worst experience ever to the multiplayer and need to be switched off",1724067616,1724067616,True,1,0,0.497826665639877319,0,False,False,False,,,False
172444316,76561198097167626,0,138,1936,0,177,,1724621984,english,"I previously played this game on the EGS, so while my playtime seems low, this review comes from the perspective of someone who has beaten Salt and Sacrifice. If you want me to say whether I like this game or not, well, yes, I do, and I hope you do too. But my review comes with a caveat.

If you are looking for a proper followup to Salt and Sanctuary that expands on what that game did right while alleviating or abandoning what it did wrong, you will not like Salt and Sacrifice.

Sanctuary was a metroidvania with soulslike mechanics, while Sacrifice is more of a Monster Hunter-like with soulslike mechanics. Instead of one big interconnected world, you are sent into smaller, still interconnected worlds that, while still well designed, fun to navigate and containing some really fun boss fights, aren't connected to each other, making this less of a metroidvania and more of a Demon's-Souls-but-2D kinda deal. Additionally, instead of making the big-ticket Mages isolated story bosses you need to destroy, they're structured like a Monster Hunter hunt. Beat on them, they run away, you chase them and beat on them more, they run away, rinse and repeat until they finally stand their ground in an isolated boss arena.

You are very much meant to kill the same type of mage over and over to grind out materials to make and upgrade elemental weapons. Which is a system I enjoy wholeheartedly, don't get me wrong, I'm a total sl*t for grindy games. But probably the most frustrating aspect of the mages is that they will spawn enemies exclusive to them during the chases that makes that chase so, so unpleasant sometimes. As much as I enjoy the hunts, it gets annoying really fast. This game definitely reeks of being a game that more heavily rewards multiplayer than single player.

That being said, there are still aspects of Sanctuary at play here. The leveling system is the same, there's some new weapon types and a whole new set of throwing weapons, you still get abilities that expand how much of a given area you can explore, the combo system is still present(albeit a bit watered down seemingly), the gameplay is still as weighty as ever, and there are still unique bosses that are one and done affairs that are pretty darn cool. And there's some neat lore reveals for fans of the first game.

Ultimately, Salt and Sacrifice is a followup that fails to be a proper successor to its predecessor. It's more of a sidegrade to the original game, doing some things better, some things worse, and doing some new stuff that won't always land. But on its own terms, I like it a lot. I just hope the next Salt game is a proper followup to Sanctuary.",1724057651,1724057651,True,5,0,0.557215332984924316,0,True,False,False,,,False
172310615,76561198801029852,43,3,10227,0,1655,,1773504839,russian,"Балдеж, жаль онлайн мёртв",1723893480,1723970841,True,1,0,0.523809552192687988,0,True,False,False,,,False
172299584,76561198964401495,1445,122,1171,0,1162,,1733241824,schinese,"  作为前作的狂热粉丝，我对于盐与献祭的看法是复杂的。我本以为这将会是一款发挥前作所长，扩展前作世界观的作品。然而得到的却是一个缝合怪作品，一款和前作几乎没有关系的作品，无论是剧情、世界观还是玩法上。
  首先，本作其实有许多设计并非许多人说的那么糟糕。分离的地图，追捕法师的玩法其实自成一个还算可以的体系。追逐法师看似是一个烦人的过程，但是法师会引导玩家探图，处理掉本来十分棘手的怪物组合，而且指引玩家发现新的区域。分离地图确实失了银河城的精髓，但是单张地图的设计其实并不差。无论是捷径，还是通过能力以及法师门限制的分层次的探索阶段，其实给单张地图带来了多次游玩的价值。特别是在本作本身强调刷法师这一游玩方式的情况下，这一特点确实起到了很好的作用。可以看出，本作的设计其实也费了一番心思，也添加了许多新的玩法。但是，这套玩法带来的结果并不算好。
  其一是一些地方的怪物布置在对于无法师时探图还是过于艰辛了，特别是在第四章地图整体数值膨胀之后。有些小怪的连招真的是让大剑侠还不了手。其二是单张的地图整体性虽然可以，重复游玩价值也够。但是由于本作很多流程要求先去打后面的地图，之后再回来用新解锁的能力来开启上一地图的部分区域。再加上本作单张地图里各区域的区分度就有些差了，有许多区域的美术只能说十分相像。在这种情况下，没有地图导致的迷路实在是有些频繁。其三是本作整体难度偏低，大部分流程BOSS和法师都是初见就过，探图难度本身也不大。点名批评DLC，就摔死了两次，甚至有一个区域后来看成就时间才发现，连整个区域加BOSS的总时长才十分钟出头......其四是类怪猎的玩法与类魂的战斗本身兼容度不够，刷法师与其说刷素材不如说强化道具。本身感觉本作设计的大量无名法师，大部分情况下大部分玩家是不会去刷的。最后，本作画质上取得了进步，然而也确实失去了前作表现力十足的美术，个人还是觉得前作美术更好，尤其是在前作元素一致性上的贡献。同时，本作的拼接感有点强。法师玩法与本作部分的流程BOSS感觉确实像两个不同项目的拼接。或许，本作应该拆成两款游戏出会好一些。
  虽然点名批评了DLC的BOSS战，但是DLC让我看见了一点前作的味道。无论是整体地图四通八达，前后连接，还是偏神秘与宗教的氛围塑造，或许大部分玩家对于盐2的期望应该更像DLC的体验一点。希望SKA能意识到这一点。
  最后，尽管有着如此多的吐槽，其实本作体验还是没那么差的。多样的玩法，设计还算优质的地图，丰富的武器系统，2D联机怪猎......如果想要试一款剑走偏锋的银河城，本作其实还是有着比较独特的体验的。",1723878098,1723878098,True,9,0,0.637028932571411133,0,True,False,False,,,False
172277623,76561198108271627,290,45,1521,0,344,,1727006466,english,"Played it on Epic. It's a fun game, and an interesting take on ""souls-like"". The only two complaints I can agree with is that the Mage's respawn too much (rarely would be fine, but currently it's messy) and that the Runegate is too far from hub. Outside of that I think most critique only stems from it not being Salt and Sanctuary 2. If you're aware of that, or didn't expect it to begin with, you'll probably have a good time.
Try out as many weapons as possible (via levelling)!",1723846532,1723846532,True,1,0,0.5,1,True,False,False,,,False
172144684,76561198013367131,0,5,2406,642,845,845.0,1775872775,english,"The mixed of genres makes for a excellent action rpg, not as straight forward as sanctuary but charmingly experimental like DS2 was. Hope the franchise continues growing.",1723685842,1723685842,True,0,0,0.478056401014328003,0,True,False,False,,,True
172027087,76561198062880848,248,7,401,0,327,,1756362436,schinese,"首先，本人魂1，2，原罪，3，法环玩家，盐与避难所也通了，新的全随机我通了全敌人全物品随机不开缩放。
怪猎世界冰原崛起曙光通关。暗黑类我也玩，算是理论上这个游戏的目标用户吧，说以下感受。
结论：可以期待后期优化，但目前不推荐游玩。如果玩了盐与避难所可以接受，可以尝试2小时。
优点：
比较强的地图设计，在单地区的基础上，一张图支撑4-5次的重复探索和区域开放，保留1代的原味。
较强的角色性能，超长的初始绿条，较低的攻击后摇，即使面对多敌人混战、高攻击频率boss也有一战之力。
明亮的地图场景，色彩和光线比一代强很多。
怪物种类多，一个法师就带3种以上小怪，全流程保底100个敌人以上。
缺点：
过于平淡乏味的战斗体验，本作的boss设计非常糟糕，比一代还差。法师和部分boss基本纯沙包，没有追踪机制我碰到法师就当精英怪杀了。地图boss也没有印象深刻的点，角色性能太强我目前打地图boss除非一下把我秒了不然我都没死过。后面就开始小怪群、陷阱群、小房间弹幕躲避球。
跑图机制有设计但不多，如果第一次见法师可以接受追图，后面反复刷的时候，就不应该继续追踪跑图，而且地图刷法师还得看脸，野怪法师是无法追踪的，全凭地图记忆。
游戏中充斥着各种为了致敬怪猎而设计但完全没必要的鸡肋机制，但武器的战斗设计几乎约等于没有。
保留了一代的天赋树机制，这代却不能篝火升级，转换流派巨麻烦。魂的基础设计其实和怪猎希望塑造的大型狩猎战斗体系相悖。
在盐与献祭中，对于怪猎侧，没有狩猎体验，没有特色武器战斗机制，没有战斗交互体验，法师狩猎也不难。做装备体验感也比较差。刷护符体验更是依托构式。
对于魂侧，刷刷刷要素太浓，战斗策略太少，寻宝和boss成就感太低（地图上就没几个宝）。
地图规划体验差，说是重复探索强，实则路线几乎被限死。我连开新档换流派的想法都没有。",1723537276,1723537276,False,0,0,0.456407248973846436,0,True,False,False,,,False
172026714,76561198316010446,239,19,1213,0,1213,,1723536363,schinese,"按照盐1的玩法，这就是一坨屎，按照怪猎的玩法：谢邀怪猎没打完
其实法师追逐战体验下来也不算差，但是整个游戏时间都在追着法师跑真的很难受
一周目最终boss难度甚至不如法师，重甲强化一半稍微躲一躲就过
地图设计其实还行，只是地图上红绿门有个指示就是最好，有很长一段时间都在找绿门（记不住）而卡关
关于绿门最绷不住的是第二个图左下角的门，为了开门打冠名法师结果门后又是俩。。。。。。。。。

这坨屎终于是吃完了！！！！！！",1723536743,1723536743,True,0,0,0.5,0,True,False,False,,,False
171944243,76561198264020962,44,37,10950,0,4711,,1725702887,latam,[b] En Linux con Proton. [/b],1723441548,1723441548,True,0,0,0.5,0,True,False,False,,,False
171944153,76561198055687643,0,41,9,0,9,,1723440135,english,"Same Game, Different Formula.
Don't Fix What Isn't Broken.

Notes:
- In the previous game, Salt and Sanctuary, it was based on the Souls-like genre, where as this one is more akin to a Monster Hunter/Witcher genre. Open World Story Vs. Open Zone Hunting
- Sadly the weapon designs aren't as cool nor can they be transmutated into a different stronger weapon just like in the previous game, but they will suffice.
- Again, No Dual-Wielding Melee Weapons",1723441389,1723441389,True,4,0,0.533200204372406006,0,True,False,False,,,False
171935640,76561198029334464,864,8,470,0,111,,1735937976,english,Its just not fun.,1723426909,1723426909,False,5,0,0.430534929037094116,0,True,False,False,,,False
171328452,76561198020833463,236,34,4551,0,2211,,1734394876,english,"This was a great game, finished two playthroughs. On the first I took my time, did everything and ended up with a high level character. It got a bit easy near the end, but it was still a bunch of fun exploring, customising, and being strong enough to take down multiple mages at at time. Then on my second character I did more a rush to the end boss and was happily surprised to see the difficulty get nice and challenging, especially in the 'regular' level bosses, where playing more of a glass cannon build can be rewarded with more of a quick boss rush style ending. The game is fun. It looks and plays a lot like the first game, Sanctuary, I'm a little taken aback by how many reviews claim it's ""not anything like Salt and Sanctuary, etc.."" By my impression they are very similar games. Where Sacrifice adds handful of new game features, which all seemed pretty decent to me. I think more or less during the majority of the game you are running around doing the same things you did in Sanctuary. I love it! It has the same addictive nature. The environments are large, gorgeous, and full of details. The monsters are very diverse and challenging. There is a larger selection of items. The combat and build accessibility is refined. In my opinion Sacrifice feels like a very well made game that the developers put a lot of time and love into making.",1722651931,1723377860,True,8,0,0.54332345724105835,0,True,False,False,,,False
171855536,76561199562757030,0,2,6907,0,369,,1745352365,english,"its a perfect mix of Metroid-Vania and Soulslike, very fun game.",1723326829,1723326829,True,1,0,0.478056401014328003,0,True,False,False,,,False
171715924,76561198863237526,494,126,1891,0,1891,,1713279494,schinese,补评测，和好友一起玩体验最佳，全成就结坑,1723162029,1723162029,True,0,0,0.5,0,True,False,False,,,False
171688025,76561198297414013,0,72,146,0,146,,1723129691,english,"The first armored guy I ran into? HP sponge. I get the fight already, thanks, just f---ing die already. HP sponges = I'm done. No thanks. I don't have time for tedium.",1723129834,1723129834,False,5,3,0.413553893566131592,0,True,False,False,,,False
171595251,76561198346777460,100,4,752,0,752,,1723007594,schinese,"实在是很难想象这作是制作出盐与避难所的制作组产出的作品   个人来说不推荐入手  打折不打到骨折都不推荐入手  对于喜欢一代的玩家来说  这部和上部简直就不是一个类型的游戏
1.这作地图分为五张大地图  每个大图不连通  每个大图内有三四个小图这个倒是连通的  前往每个大图的方法是你在营地（类似传火祭祀场）直接传送进入五大地图
2.本作战斗系统和上作区别不大  但是这作的人物就像是皮球被各种怪物打来打去的  怪物的攻击无论是上挑  下批  前冲  后撩都会让你往天上飞起来  而且你在落地前没有保护  也就是说怪可以给你一套空中无限连  直接给你搞死  你毫无办法
3.本作的BOSS战不再是以往的经典区域BOSS设计  虽然也有部分区域BOSS  但是本作的装备来源是法师BOSS  法师BOSS类似怪猎那种  先发现线索  然后追踪  然后在追踪过程中  遇到五到七次BOSS   这时候你可以攻击BOSS  但是无法杀死BOSS  只能和BOSS的召唤物战斗  然后杀死召唤物会掉落装备合成素材   然后再兜兜转转之后BOSS通常回到最初出现的地方  然后开启BOSS战  这时候你才能杀死BOSS   然后获取合成素材（没错  就是你想的那样  一个BOSS要打好多遍  才能做完它对应的一套装备）
4.本作如果你正在进行BOSS追逐战时候返回营地  追逐进度将被重置
5.本作的装备系统有些同质化了 
6.功能提示不足  功能上打死最终祭品BOSS之后千万不能摸树   一旦摸树选了吞噬就强制进入下周目",1723008975,1723008975,False,4,0,0.571085333824157715,0,True,False,False,,,False
170085657,76561198289467367,261,47,1313,0,718,,1726150691,schinese,"b游戏怪不得差评这么多，各种屎一样的设定，就是不让你好好玩；屎一样的韧性，恶心人的陷阱，司马的换区；
还有最恶心的联机，只要联机就一定有人入侵，这么喜欢入侵怎么不去玩pvp游戏；",1721224495,1722950327,False,0,0,0.5,0,True,False,False,,,False
171499182,76561198156416712,0,11,2410,0,2334,,1729702302,japanese,"やや粗削りな部分はありますが、マルチ向きの良ゲーです
前作未プレイで始めてほぼ全編マルチでやり、収集要素をやりつつ25時間程度でクリアできそうです。
他の評価に書かれてるほどひどいゲームではなかったですが、ソロでやってると評価が変わるのかな？
前作がもっとソウルライクな雰囲気だと聞きましたが、本作はDRAGON MARKED FOR DEATHやモンハンシリーズと近いプレイ感です。",1722879565,1722879565,True,0,0,0.472440958023071289,0,True,False,False,,,False
171470448,76561198841346943,102,6,1296,0,410,,1723494845,schinese,sososo good,1722840633,1722840633,True,0,0,0.5,0,True,False,False,,,False
171430257,76561198052924781,0,10,3519,0,3519,,1722786186,spanish,"Tal vez no tenga el encanto que tenía Salt and Sancturary, pero para nada merece este menosprecio.
Creo que ha sido vilipendiado por el simple hecho de no ser tan continuísta con la primer parte.",1722786322,1722786322,True,4,0,0.565217375755310059,0,True,False,False,,,False
171416938,76561198077718057,315,42,1429,0,928,,1722958614,schinese,"这作一反常态采用了单元式的地图，而且在打完前两张图就能感受到套路，基本就是一个中心点围着绕圈，好在单元内的地图设计还行，也存在依靠后期能力才能探索的地方。
探索奖励，银河恶魔城至关重要的这一点我在这作中完全感受不到，大部分奖励都是法师狩猎，本来这个B狩猎过程就够吃屎了，玩家只想在吃完屎之后得到良好的正反馈，这B游戏神了，一坨屎吃完还嫌你吃不够，开完法师门再奖励你一坨大的给你吃，无穷无尽的法师狩猎，无尽的吃屎！
总的来说不如一代的一根毛
",1722772104,1722772104,True,0,0,0.5,0,True,False,False,,,False
165193460,76561197983347627,7934,107,836,0,464,,1715688177,japanese,"ソウルライク風モンハン
メトロイドヴァニア要素もあるが前作とは大きく違う
キャンプエリアからワープして各エリアに行く方式
逃走するボスを追いかけるクソみたいな素材集め
モンハンのマネしちゃいけない要素をマネしている
テンポが悪くなるだけなのに面倒やイライラが
ソウルライクは面白いんでしょう？と勘違いしてる
ラーメンを頼んだのに違う麺類が出てきた内容で
失望した人も多いがゲーム自体はまぁ普通にやれる
理解が進むと面白くなって来るのも確か

ただ 望んで無い方向に進化した失望の続編の死にゲーを
誰か楽しくやれると言うのだろうか？
イライラに耐えてやトライア＆エラーを
モチベーションが無い人がやると秒で駄作認定
この作品から始めた人なら楽しめるとは思う
前作を期待してるなら買ってはいけない
楽しめるわけがない
薄々気が付いてはいたがワープできるエリアが少ない
ボリューム不足を素材集めとボスの鬼ごっこで
稼いでいるような気がしてならない",1715491165,1722764061,True,9,0,0.624958336353302002,0,True,False,False,,,False
171395738,76561198821525764,245,9,10201,0,7626,6967.0,1768232732,japanese,"酷評レビューが多く見られるけどそこまで悪い印象は無いかな？って感じ
ゲームの理不尽部分で不満を感じて本作の面白い要素に触れられていない人が多い印象。
というより今作は前作以上のスルメゲー

スルメゲーのだと思った説明をば

武器種が多い。
他のソウルライクと同じで、武器種が豊富なのはgood
同じ武器種でもステータス補正とかモーション速度とか武器属性とかが変わるから、とりあえツインダガーだから作成する！ぐらいの気持ちでプレイしたほうが楽しい。
例を挙げるとダッシュ攻撃の移動距離が違うや、強攻撃の速度が速いなど。
そのため、一律に後半武器が強い！っていうことはない。

攻撃速度がクッソ遅い代わりにクッソ高い攻撃力で相手を殴れる武器とか
強攻撃でチェーンソーモードにできる武器（前作の鋼のセンティピードとか不死鳥の尾みたいなの）もあるよ！(入手が簡単とは言っていない)


武器の火力に直結するステータスは、筋力、技量、魔力、信念、知力、運の六つで、
それ以外では生命力、持久力、頑強のステータスが存在している。
武器種によってステータス補正が変わっているのは前作と同じだね！
敵に囲まれて死ぬのが嫌なら頑強のステータス上げようね。対策があるのに使わないで文句を言うのはやめようね！
火力を求めるなら生命力、持久力、頑強、は不要だ！(無限周回)
軽ロリ最強♥

今作は武器の種類が近接で13種類、遠距離で6種類、魔法が2種類ある。
近接武器が2スロット、遠距離武器が1スロットで分かれているため、前作みたいに剣からの銃コンボ！は無くなった。火打ちの剣はリストラです。
その代わりに近接武器には神聖or禁忌の魔法が割り振られている。(禁忌を使うと不浄が溜まるとかは無くて、ただの種類分け)
武器の攻撃力と攻撃範囲を強化するエンチャントとか魔導師が使ってきた魔法(クソデカタツマキ)とかを使用できる。
フォーカスを消費して魔法を使う武器と、レイジ(敵を攻撃したら勝手に溜まっていく)を使う武器があるのは注意点かな？
フォーカス魔法は連打出来て、レイジ魔法は連打出来ない。ぐらいの認識でOK。


基本的な戦闘は近接で戦って、死にそうなときや空を飛んでいる面倒くさい敵を倒すようで遠距離武器を使う。（一週目は遠距離ちくちくでボスを倒せるから禁止しようね）
自分のお気に入りはツインダガー＆鞭構成です。近接と中距離で無双していけ?（隙自語）

最強の運ゲー周回要素として、アーティファクト厳選というものがあってだな？
簡単に説明すると「モンハンの護石」
ある一定のレベルまでは素材で強化出来るけど、それ以上(40レベルの物とか)はボスのドロップで狙うしか無いです。
この要素をつまらない！クソゲー！っていう人はそもそも周回ゲー向いてないです。引退です。


アップデートを重ねて不便だった部分が解消されてき、ストレスを感じる部分が少なくなっている。
ノックバック中に追撃ダメージを受けなくなってるとか、非戦闘時はスタミナ無限でずっとダッシュ出来るようになったり、
オベリスク間でワープできるようになったりで利便性はよくなっている。

確かに魔導士の追いかけっこパート＆雑魚パートは面倒くさいけど、
クエスト中だったら死んでも魔導師の位置は変わっていないから同じ場所に戻ればいいだけ。
防具を一式作るってなると野良徘徊の魔導師を倒さないといけないから少し面倒くさいかな。（防具なんて必要ねーんだよ！）

最後に、
マルチプレイは最高に面白いです。
PvPは強武器と頑強ステータス盛らないと勝つの難しいけど、それもまた楽しめるように。
オンライン協力はホストにステータスが合わせられるので、
100レベルのプレイヤーが1レベルのプレイヤーを全力キャリーとかはできません。
ホストのレベル＋5、まで下げられたはず。

追加コンテンツでPvP専用エリア＆ボスラッシュが追加されたので、ご友人と一緒にプレイするのがお勧めです。
マルチプレイなら蘇生もできるしね！
PvPエリアは人がいないので、時間の無駄です。侵入狙ってるほうがまだ可能性があります。

やりこみ要素、キャラの限界育成がしたい人にはお勧めのゲームです。",1722741403,1722741403,True,4,1,0.469026535749435425,0,True,False,False,,,True
171384483,76561198243205124,134,13,1225,0,619,,1725552288,russian,"Многие игру засрали, но я хз почему. Да, это уже не salt and sanctuary, но что то вроде monster hunter, и это достаточно прикольно. Правда в игре очень плохо с ориентирами, ибо в ней нет даже простейшей карты, но как никак прогрессировать интересно, боссы разнообразные, если хотите можете просто нафармиться и затыкать его или же искать подход по эквипменту и движениям. Хардкора возможно стало меньше, но первая часть я скажу так, сама не то что бы была прям сложная. К тому же, в игре есть рабочий и очень прикольный кооператив и с кентом мне было ещё интереснее играть. Там даже можно какие то набеги на боссов делать, пвп и прочее, но я в это уже не углублялся. Крч, игра кайф",1722723904,1722723904,True,0,0,0.5,0,False,False,False,,,False
165204728,76561198815568929,402,71,1524,0,280,,1725895351,schinese,"再玩一遍还是想骂，byd你搁这怪猎换区呢，打个法师365里路，上台阶就被小怪抡飞，你倒是给我翻滚和防御的时间啊
byd成就给我吐出来了，不用再打一遍，必须强调一件事，我给好评是因为我想玩到盐1水准的作品，而不是我觉得这坨答辩好玩。

2024.08.04 断断续续强撑着打完了，后期体验还行其实，愣是变成刷子游戏了，但让我重新走一遍二周目真的没有动力，想尝试一下的混沌派系电锯大刀都没换上，真是一场酣畅淋漓的赤石盛宴啊bro",1715506284,1722701048,True,0,0,0.5,0,True,False,False,,,False
